Latitude,Longitude,Unnamed: 2,FECHA_FOSA,TIPO_FOSA,FECHA_INTERVENCION,TIPO_INTERVENCION,ComAutonom,NUMERO_REGISTRO,ENTIDAD_INFORMANTE,Municipio,ESTADO_ACTUAL,NUMERO_PERSONAS_EXHUMADAS,NUMERO_PERSONAS_FOSA,ENTIDAD_PROMOTORA,OBSERVACIONES,NUMERO_PERSONAS_IDENTIFICADAS,Provincia,name,URL
38.7431879,-5.6747209,,,,,,Extremadura,967/2009 BADA,Patrimonio Nacional,Quintana de la Serena,TRASLADADA AL VALLE DE LOS CAÍDOS,16.0,,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,16.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_967/2009_BADA
38.7431879,-5.6747209,,,,,,Extremadura,957/2009 BADA,Patrimonio Nacional,Quintana de la Serena,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,2.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_957/2009_BADA
38.7431879,-5.6747209,,,,,,Extremadura,968/2009 BADA,Patrimonio Nacional,Quintana de la Serena,TRASLADADA AL VALLE DE LOS CAÍDOS,15.0,15.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,15.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_968/2009_BADA
38.7891267,-6.37712939999999,,,,,,Extremadura,1303/2009 BADA,Patrimonio Nacional,Torremejía,TRASLADADA AL VALLE DE LOS CAÍDOS,6.0,6.0,,Trasladada al Valle de los Caídos con la fecha/s:08/06/1981,6.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_1303/2009_BADA
38.562691,-6.34121919999999,,,,,,Extremadura,958/2009 BADA,Patrimonio Nacional,Villafranca de los Barros,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_958/2009_BADA
38.6499387,-5.6589414,,,,,,Extremadura,960/2009 BADA,Patrimonio Nacional,Zalamea de la Serena,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Badajoz,NO CONSTA,https://15mpedia.org/wiki/Fosa_960/2009_BADA
39.4752765,-6.3724247,,,,,,Extremadura,1023/2009 CACE,Patrimonio Nacional,Cáceres,TRASLADADA AL VALLE DE LOS CAÍDOS,9.0,9.0,,"Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,22/05/1967",9.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1023/2009_CACE
39.3345823,-5.4902343,,,,,,Extremadura,1022/2009 CACE,Patrimonio Nacional,Logrosán,TRASLADADA AL VALLE DE LOS CAÍDOS,71.0,71.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,1.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1022/2009_CACE
39.1547405,-5.9021324,,,,,,Extremadura,1024/2009 CACE,Patrimonio Nacional,Miajadas,TRASLADADA AL VALLE DE LOS CAÍDOS,6.0,6.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,6.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1024/2009_CACE
40.0420954999999,-6.0838065,,,,,,Extremadura,1025/2009 CACE,Patrimonio Nacional,Plasencia,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,"Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,20/04/1967",2.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1025/2009_CACE
39.4595379999999,-5.8802357,,,,,,Extremadura,1019/2009 CACE,Patrimonio Nacional,Trujillo,TRASLADADA AL VALLE DE LOS CAÍDOS,49.0,49.0,,"Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,22/05/1967",45.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1019/2009_CACE
39.7264063999999,-5.2828114,,,,,,Extremadura,1020/2009 CACE,Patrimonio Nacional,Valdelacasa de Tajo,TRASLADADA AL VALLE DE LOS CAÍDOS,3.0,3.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,3.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1020/2009_CACE
39.7045805,-5.1966598,,,,,,Extremadura,1021/2009 CACE,Patrimonio Nacional,Villar del Pedroso,TRASLADADA AL VALLE DE LOS CAÍDOS,7.0,7.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,0.0,Cáceres,NO CONSTA,https://15mpedia.org/wiki/Fosa_1021/2009_CACE
43.516283,-7.2206915,,,,,,Galicia,971/2009 LUGO,Patrimonio Nacional,Barreiros,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_971/2009_LUGO
43.671212,-7.41035729999999,,,,,,Galicia,1202/2009 LUGO,Patrimonio Nacional,Cervo,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:26/05/1959,1.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_1202/2009_LUGO
43.0097384,-7.5567582,,,,,,Galicia,970/2009 LUGO,Patrimonio Nacional,Lugo,TRASLADADA AL VALLE DE LOS CAÍDOS,7.0,7.0,,"Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,02/07/1960",7.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_970/2009_LUGO
43.4663944,-7.72593019999999,,,,,,Galicia,1087/2009 LUGO,Patrimonio Nacional,Muras,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,1.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_1087/2009_LUGO
42.4760129,-7.2693319,,,,,,Galicia,820/2009 LUGO,Patrimonio Nacional,Quiroga,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:21/03/1959,1.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_820/2009_LUGO
42.7308849,-7.3270157,,,,,,Galicia,973/2009 LUGO,Patrimonio Nacional,Samos,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Lugo,NO CONSTA,https://15mpedia.org/wiki/Fosa_973/2009_LUGO
42.1519063,-7.91498829999999,,,,,,Galicia,2337/2011 OREN,,"Bola, A",EXHUMADA PARCIAL,,,,,,Ourense,NO CONSTA,
42.5327602,-8.39032759999999,,,,,,Galicia,1092/2009 PONT,Patrimonio Nacional,Cerdedo,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,1.0,Pontevedra,NO CONSTA,https://15mpedia.org/wiki/Fosa_1092/2009_PONT
42.2327102,-8.45486279999999,,,,,,Galicia,1088/2009 PONT,Patrimonio Nacional,Mondariz,TRASLADADA AL VALLE DE LOS CAÍDOS,4.0,4.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,4.0,Pontevedra,NO CONSTA,https://15mpedia.org/wiki/Fosa_1088/2009_PONT
42.4298846,-8.6446202,,,,,,Galicia,1091/2009 PONT,Patrimonio Nacional,Pontevedra,TRASLADADA AL VALLE DE LOS CAÍDOS,7.0,7.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,6.0,Pontevedra,NO CONSTA,https://15mpedia.org/wiki/Fosa_1091/2009_PONT
42.0999333,-8.56005199999999,,,,,,Galicia,1090/2009 PONT,Patrimonio Nacional,Salceda de Caselas,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,1.0,Pontevedra,NO CONSTA,https://15mpedia.org/wiki/Fosa_1090/2009_PONT
42.2405988999999,-8.7207268,,,,,,Galicia,1089/2009 PONT,Patrimonio Nacional,Vigo,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,"Trasladada al Valle de los Caídos con la fecha/s:27/03/1959,30/05/1960",2.0,Pontevedra,NO CONSTA,https://15mpedia.org/wiki/Fosa_1089/2009_PONT
39.432579,3.0189403,,,,,,Illes Balears,1189/2009 BALE,Patrimonio Nacional,Campos,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:26/05/1959,1.0,Illes Balears,NO CONSTA,
39.4908439,2.8916657,,,,,,Illes Balears,1190/2009 BALE,Patrimonio Nacional,Llucmajor,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:26/05/1959,1.0,Illes Balears,NO CONSTA,
39.5696005,2.6501603,,,,,,Illes Balears,951/2009 BALE,Patrimonio Nacional,Palma de Mallorca,TRASLADADA AL VALLE DE LOS CAÍDOS,5.0,5.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,5.0,Illes Balears,NO CONSTA,
39.5148577,3.0238803,,,,,,Illes Balears,1191/2009 BALE,Patrimonio Nacional,Porreres,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,Trasladada al Valle de los Caídos con la fecha/s:26/05/1959,2.0,Illes Balears,NO CONSTA,
42.4627195,-2.4449852,,,,,,La Rioja,1018/2009 RIOJ,Patrimonio Nacional,Logroño,TRASLADADA AL VALLE DE LOS CAÍDOS,10.0,10.0,,Trasladada al Valle de los Caídos con la fecha/s:26/03/1959,10.0,La Rioja,NO CONSTA,https://15mpedia.org/wiki/Fosa_1018/2009_RIOJ
35.2922775,-2.9380973,,,OTRO,,,Melilla,901/2009 MELI,Patrimonio Nacional,Melilla,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:02/04/1961,1.0,Melilla,NO CONSTA,
42.8591656,-2.6817918,,,,,,País Vasco,1188/2009 ALAV,Patrimonio Nacional,Vitoria-Gasteiz,TRASLADADA AL VALLE DE LOS CAÍDOS,467.0,467.0,,"Trasladada al Valle de los Caídos con la fecha/s:26/05/1959,14/11/1959,24/07/1961",464.0,Álava,NO CONSTA,https://15mpedia.org/wiki/Fosa_1188/2009_ALAV
42.8591656,-2.6817918,,,,,,País Vasco,861/2009 ALAV,Patrimonio Nacional,Vitoria-Gasteiz,TRASLADADA AL VALLE DE LOS CAÍDOS,146.0,146.0,,Trasladada al Valle de los Caídos con la fecha/s:23/03/1959,29.0,Álava,NO CONSTA,https://15mpedia.org/wiki/Fosa_861/2009_ALAV
43.0457548,-2.2003055,,,,,,País Vasco,938/2009 GUIP,Patrimonio Nacional,Beasain,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_938/2009_GUIP
43.318334,-1.9812313,,,,,,País Vasco,935/2009 GUIP,Patrimonio Nacional,Donostia-San Sebastián,TRASLADADA AL VALLE DE LOS CAÍDOS,127.0,127.0,,"Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,05/07/1962,17/05/1963",127.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_935/2009_GUIP
43.2157113,-2.4128202,,,,,,País Vasco,941/2009 GUIP,Patrimonio Nacional,Elgoibar,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,"Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,05/07/1962",2.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_941/2009_GUIP
43.0165575,-2.5278399,,,,,,País Vasco,939/2009 GUIP,Patrimonio Nacional,Eskoriatza,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_939/2009_GUIP
43.3381465,-1.7888495,,,,,,País Vasco,936/2009 GUIP,Patrimonio Nacional,Irun,TRASLADADA AL VALLE DE LOS CAÍDOS,20.0,20.0,,"Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,05/07/1962",20.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_936/2009_GUIP
43.298838,-1.8624156,,,,,,País Vasco,942/2009 GUIP,Patrimonio Nacional,Oiartzun,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_942/2009_GUIP
43.279531,-2.1290671,,,,,,País Vasco,940/2009 GUIP,Patrimonio Nacional,Orio,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,1.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_940/2009_GUIP
43.1347544,-2.0750946,,,,,,País Vasco,937/2009 GUIP,Patrimonio Nacional,Tolosa,TRASLADADA AL VALLE DE LOS CAÍDOS,84.0,84.0,,"Trasladada al Valle de los Caídos con la fecha/s:24/03/1959,05/07/1962",73.0,Guipúzcoa,NO CONSTA,https://15mpedia.org/wiki/Fosa_937/2009_GUIP
43.2097446999999,-2.8888912,,,,,,País Vasco,1000/2009 VIZC,Patrimonio Nacional,Arrigorriaga,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1000/2009_VIZC
43.1924561,-3.1986805,,,,,,País Vasco,1009/2009 VIZC,Patrimonio Nacional,Balmaseda,TRASLADADA AL VALLE DE LOS CAÍDOS,83.0,83.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1009/2009_VIZC
43.1924561,-3.1986805,,,,,,País Vasco,2590/2015 VIZC,Sociedad de Ciencias Aranzadi,Balmaseda,EXHUMADA TOTAL,1.0,,Sociedad de Ciencias Aranzadi,,0.0,Vizcaya,NO CONSTA,
43.4188248,-2.7269756,,,,,,País Vasco,1001/2009 VIZC,Patrimonio Nacional,Bermeo,TRASLADADA AL VALLE DE LOS CAÍDOS,16.0,16.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959 y 04/04/1960,4.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1001/2009_VIZC
43.2630126,-2.9349852,,,,,,País Vasco,998/2009 VIZC,Patrimonio Nacional,Bilbao,TRASLADADA AL VALLE DE LOS CAÍDOS,15.0,15.0,,"Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,04/04/1960,15/05/1967",12.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_998/2009_VIZC
43.3828135,-2.6985988,,,,,,País Vasco,1002/2009 VIZC,Patrimonio Nacional,Busturia,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1002/2009_VIZC
43.2302638,-3.3598757,,,,,,País Vasco,1003/2009 VIZC,Patrimonio Nacional,Carranza,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1003/2009_VIZC
43.1711864,-2.6313339,,,,,,País Vasco,1004/2009 VIZC,Patrimonio Nacional,Durango,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1004/2009_VIZC
43.3279086999999,-2.7840861,,,,,,País Vasco,1005/2009 VIZC,Patrimonio Nacional,Fruiz,TRASLADADA AL VALLE DE LOS CAÍDOS,6.0,6.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1005/2009_VIZC
43.3349577,-2.8066185,,,,,,País Vasco,999/2009 VIZC,Patrimonio Nacional,Gamiz-Fika,TRASLADADA AL VALLE DE LOS CAÍDOS,8.0,8.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_999/2009_VIZC
43.311373,-2.6808403,,,,,,País Vasco,1010/2009 VIZC,Patrimonio Nacional,Gernika-Lumo,TRASLADADA AL VALLE DE LOS CAÍDOS,32.0,32.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,3.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1010/2009_VIZC
43.179379,-3.0748899,,,,,,País Vasco,1007/2009 VIZC,Patrimonio Nacional,Gordexola,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1007/2009_VIZC
43.2099232,-3.0952682,,,,,,País Vasco,1008/2009 VIZC,Patrimonio Nacional,Güeñes,TRASLADADA AL VALLE DE LOS CAÍDOS,8.0,8.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1008/2009_VIZC
43.3046887,-2.8977829,,,,,,País Vasco,1011/2009 VIZC,Patrimonio Nacional,Loiu,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1011/2009_VIZC
43.267298,-2.49628,,,,,,País Vasco,1006/2009 VIZC,Patrimonio Nacional,Markina-Xemein,TRASLADADA AL VALLE DE LOS CAÍDOS,7.0,7.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1006/2009_VIZC
43.2894723,-2.6891316,,,,,,País Vasco,1012/2009 VIZC,Patrimonio Nacional,Muxika,TRASLADADA AL VALLE DE LOS CAÍDOS,14.0,14.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1012/2009_VIZC
42.9938493,-3.0101005,,,,,,País Vasco,1015/2009 VIZC,Patrimonio Nacional,Orduña,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1015/2009_VIZC
43.0430773,-2.6553349,,,,,,País Vasco,1014/2009 VIZC,Patrimonio Nacional,Otxandio,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1014/2009_VIZC
43.328128,-3.0336586,,,,,,País Vasco,1016/2009 VIZC,Patrimonio Nacional,Santurtzi,TRASLADADA AL VALLE DE LOS CAÍDOS,6.0,6.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,6.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1016/2009_VIZC
43.2129797,-3.1340551,,,,,,País Vasco,1017/2009 VIZC,Patrimonio Nacional,Zalla,TRASLADADA AL VALLE DE LOS CAÍDOS,15.0,15.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Vizcaya,NO CONSTA,https://15mpedia.org/wiki/Fosa_1017/2009_VIZC
43.1497019,-5.6878736,,,,,,Principado de Asturias,1245/2009 ASTU,Patrimonio Nacional,Aller,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1962,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1245/2009_ASTU
43.5579523,-5.9246653,,,,,,Principado de Asturias,1282/2009 ASTU,Patrimonio Nacional,Avilés,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:14/11/1964,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1282/2009_ASTU
43.316032,-4.8460518,,,,,,Principado de Asturias,1134/2009 ASTU,Patrimonio Nacional,Cabrales,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1134/2009_ASTU
43.316032,-4.8460518,,,,,,Principado de Asturias,1269/2009 ASTU,Patrimonio Nacional,Cabrales,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:10/02/1964,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1269/2009_ASTU
43.3506250999999,-5.13101329999999,,,,,,Principado de Asturias,1133/2009 ASTU,Patrimonio Nacional,Cangas de Onís,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1133/2009_ASTU
43.5322015,-5.6611195,,,,,,Principado de Asturias,1139/2009 ASTU,Patrimonio Nacional,Gijón,TRASLADADA AL VALLE DE LOS CAÍDOS,32.0,32.0,,"Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,02/07/1959,03/07/1960",12.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1139/2009_ASTU
43.3870548,-6.074386,,,,,,Principado de Asturias,1138/2009 ASTU,Patrimonio Nacional,Grado,TRASLADADA AL VALLE DE LOS CAÍDOS,920.0,920.0,,"Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,02/09/1959,09/09/1959. Los desconocidos son 45 militares.",875.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1138/2009_ASTU
43.0842746999999,-5.8353837,,,,,,Principado de Asturias,1265/2009 ASTU,Patrimonio Nacional,Lena,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:29/03/1963,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1265/2009_ASTU
43.4211483,-4.7562159,,,,,,Principado de Asturias,1219/2009 ASTU,Patrimonio Nacional,Llanes,TRASLADADA AL VALLE DE LOS CAÍDOS,39.0,39.0,,Trasladada al Valle de los Caídos con la fecha/s:03/07/1960,39.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1219/2009_ASTU
43.4211483,-4.7562159,,,,,,Principado de Asturias,1141/2009 ASTU,Patrimonio Nacional,Llanes,TRASLADADA AL VALLE DE LOS CAÍDOS,13.0,13.0,,"Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,09/09/1959",13.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1141/2009_ASTU
43.5397521,-6.7245652,,,,,,Principado de Asturias,1130/2009 ASTU,Patrimonio Nacional,Navia,TRASLADADA AL VALLE DE LOS CAÍDOS,5.0,5.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959. Son cinco soldados desconocidos,0.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1130/2009_ASTU
43.3293126,-4.70706159999999,,,,,,Principado de Asturias,1128/2009 ASTU,Patrimonio Nacional,Peñamellera Alta,TRASLADADA AL VALLE DE LOS CAÍDOS,38.0,38.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,38.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1128/2009_ASTU
43.4875717,-6.111489,,,,,,Principado de Asturias,1206/2009 ASTU,Patrimonio Nacional,Pravia,TRASLADADA AL VALLE DE LOS CAÍDOS,12.0,12.0,,Trasladada al Valle de los Caídos con la fecha/s:02/07/1959,11.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1206/2009_ASTU
43.3487455,-5.8653927,,,,,,Principado de Asturias,1129/2009 ASTU,Patrimonio Nacional,"Regueras, Las",TRASLADADA AL VALLE DE LOS CAÍDOS,19.0,19.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,2.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1129/2009_ASTU
43.4093046,-6.26215669999999,,,,,,Principado de Asturias,1204/2009 ASTU,Patrimonio Nacional,Salas,TRASLADADA AL VALLE DE LOS CAÍDOS,126.0,126.0,,Trasladada al Valle de los Caídos con la fecha/s:02/07/1959,105.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1204/2009_ASTU
43.1187291,-6.2800864,,,,,,Principado de Asturias,1207/2009 ASTU,Patrimonio Nacional,Somiedo,TRASLADADA AL VALLE DE LOS CAÍDOS,7.0,7.0,,Trasladada al Valle de los Caídos con la fecha/s:09/09/1959,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1207/2009_ASTU
43.161964,-6.0965651,,,,,,Principado de Asturias,1137/2009 ASTU,Patrimonio Nacional,Teverga,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:30/03/1959,1.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1137/2009_ASTU
43.3343326,-6.41172899999999,,,,,,Principado de Asturias,1205/2009 ASTU,Patrimonio Nacional,Tineo,TRASLADADA AL VALLE DE LOS CAÍDOS,23.0,23.0,,Trasladada al Valle de los Caídos con la fecha/s:02/07/1959,16.0,Asturias,NO CONSTA,https://15mpedia.org/wiki/Fosa_1205/2009_ASTU
38.2291511,-1.701586,,,,,,Región de Murcia,992/2009 MURC,Patrimonio Nacional,Calasparra,TRASLADADA AL VALLE DE LOS CAÍDOS,2.0,2.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,2.0,Murcia,NO CONSTA,https://15mpedia.org/wiki/Fosa_992/2009_MURC
37.6256827,-0.9965839,,,,,,Región de Murcia,997/2009 MURC,Patrimonio Nacional,Cartagena,TRASLADADA AL VALLE DE LOS CAÍDOS,121.0,121.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,0.0,Murcia,NO CONSTA,https://15mpedia.org/wiki/Fosa_997/2009_MURC
38.0800864,-1.272254,,,,,,Región de Murcia,993/2009 MURC,Patrimonio Nacional,Ceutí,TRASLADADA AL VALLE DE LOS CAÍDOS,1.0,1.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,1.0,Murcia,NO CONSTA,https://15mpedia.org/wiki/Fosa_993/2009_MURC
37.5958175,-1.3147353,,,,,,Región de Murcia,995/2009 MURC,Patrimonio Nacional,Mazarrón,TRASLADADA AL VALLE DE LOS CAÍDOS,6.0,6.0,,Trasladada al Valle de los Caídos con la fecha/s:25/03/1959,6.0,Murcia,NO CONSTA,https://15mpedia.org/wiki/Fosa_995/2009_MURC
